drs_id,url,filename_osn,filepath_osn,file_type,table_title,table_type,multilevel_columns,multilevel_rows,computation_ready,table_group,table_group_members,shape,size,columns,series_type,series_num,series_name,image_handwriting,image_two_page,related_image,related_csv,related_txt,related_alto,entities,volume_title,attribution,author,published,notes,subjects,creation_date,record_id,permalink
44319718,https://ids.lib.harvard.edu/ids/iiif/44319718/full/full/0/default.jpg,005825557_pt2_00043.innodata.txt,005825557_pt2_00043.innodata.txt,txt,,,,,,,,,,,,,Miscellaneous,FALSE,FALSE,005825557_pt2_00043.innodata.jpg,,005825557_pt2_00043.innodata.txt,,,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319719,https://ids.lib.harvard.edu/ids/iiif/44319719/full/full/0/default.jpg,005825557_pt2_00044.innodata.txt,005825557_pt2_00044.innodata.txt,txt,,,,,,,,,,,,,Miscellaneous,FALSE,FALSE,005825557_pt2_00044.innodata.jpg,,005825557_pt2_00044.innodata.txt,,ILLUSTRATE THE INTERNATIONAL EXCHANGE OF PRODUCTS;VIENNA;Chinese Maritime Customs,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319720,https://ids.lib.harvard.edu/ids/iiif/44319720/full/full/0/default.jpg,005825557_pt2_00045.innodata.txt,005825557_pt2_00045.innodata.txt,txt,,,,,,,,,,,,,Miscellaneous,FALSE,FALSE,005825557_pt2_00045.innodata.jpg,,005825557_pt2_00045.innodata.txt,,,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319721,https://ids.lib.harvard.edu/ids/iiif/44319721/full/full/0/default.jpg,005825557_pt2_00046.innodata.txt,005825557_pt2_00046.innodata.txt,txt,,,,,,,,,,,,,Miscellaneous,FALSE,FALSE,005825557_pt2_00046.innodata.jpg,,005825557_pt2_00046.innodata.txt,,ILLUSTRATE THE INTERNATIONAL EXCHANGE OF PRODUCTS;VIENNA;Chinese Maritime Customs,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319722,https://ids.lib.harvard.edu/ids/iiif/44319722/full/full/0/default.jpg,005825557_pt2_00047.innodata.txt,005825557_pt2_00047.innodata.txt,txt,,,,,,,,,,,,,Miscellaneous,TRUE,TRUE,005825557_pt2_00047.innodata.jpg,,005825557_pt2_00047.innodata.txt,,,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319723,https://ids.lib.harvard.edu/ids/iiif/44319723/full/full/0/default.jpg,005825557_pt2_00048.innodata.txt,005825557_pt2_00048.innodata.txt,txt,,,,,,,,,,,,,Miscellaneous,FALSE,FALSE,005825557_pt2_00048.innodata.jpg,,005825557_pt2_00048.innodata.txt,,FOOCHOW,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319724,https://ids.lib.harvard.edu/ids/iiif/44319724/full/full/0/default.jpg,005825557_pt2_00049.innodata.txt,005825557_pt2_00049.innodata.txt,txt,2/Tonnage. FOREIGN SHIPPING: Return of Tonnage as divided between Foreign and Home Trade.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt2_00049_a.innodata.csv;005825557_pt2_00049_b.innodata.csv,,,[],Tonnage,6,Tonnage:6,FALSE,FALSE,005825557_pt2_00049.innodata.jpg,005825557_pt2_00049_b.innodata.csv,005825557_pt2_00049.innodata.txt,,Foreign and Home Trade;Chinese;Chinese,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319725,https://ids.lib.harvard.edu/ids/iiif/44319725/full/full/0/default.jpg,005825557_pt2_00050.innodata.txt,005825557_pt2_00050.innodata.txt,txt,4/Tonnage. FOREIGN SHIPPING: Return of Tonnage as divided between Foreign Flags.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt2_00050_a.innodata.csv;005825557_pt2_00050_b.innodata.csv,,,[],Tonnage,6,Tonnage:6,FALSE,FALSE,005825557_pt2_00050.innodata.jpg,005825557_pt2_00050_b.innodata.csv,005825557_pt2_00050.innodata.txt,,Sailing Vessels and Steamers;Steam Traffic;Steamers for Ships;China;NOTE.—The Treaty Powers;Treaty;China,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319726,https://ids.lib.harvard.edu/ids/iiif/44319726/full/full/0/default.jpg,005825557_pt2_00051.innodata.txt,005825557_pt2_00051.innodata.txt,txt,2/Values. TOTAL VALUES of Commodities as divided between Foreign and Home Trade.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt2_00051_a.innodata.csv;005825557_pt2_00051_b.innodata.csv,,,[],Values,6,Values:6,FALSE,FALSE,005825557_pt2_00051.innodata.jpg,005825557_pt2_00051_b.innodata.csv,005825557_pt2_00051.innodata.txt,,Native and Foreign Goods;Foreign and Home Trade,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319727,https://ids.lib.harvard.edu/ids/iiif/44319727/full/full/0/default.jpg,005825557_pt2_00052.innodata.txt,005825557_pt2_00052.innodata.txt,txt,3/Values. TOTAL VALUES of Commodities as divided between Foreign Flags.,Comparison,FALSE,TRUE,TRUE,TRUE,005825557_pt2_00051_a.innodata.csv;005825557_pt2_00051_b.innodata.csv,,,[],Values,6,Values:6,FALSE,FALSE,005825557_pt2_00052.innodata.jpg,005825557_pt2_00052.innodata.csv,005825557_pt2_00052.innodata.txt,,,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319728,https://ids.lib.harvard.edu/ids/iiif/44319728/full/full/0/default.jpg,005825557_pt2_00053.innodata.txt,005825557_pt2_00053.innodata.txt,txt,1/Articles. FOREIGN IMPORT TRADE: Total quantities of principal Foreign Goods arrived in Foreign bottoms from Foreign Countries.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt2_00051_a.innodata.csv;005825557_pt2_00051_b.innodata.csv,,,[],Articles,5,Articles:5,FALSE,FALSE,005825557_pt2_00053.innodata.jpg,005825557_pt2_00053_8-9.innodata.csv,005825557_pt2_00053.innodata.txt,,Foreign Goody,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319729,https://ids.lib.harvard.edu/ids/iiif/44319729/full/full/0/default.jpg,005825557_pt2_00054.innodata.txt,005825557_pt2_00054.innodata.txt,txt,,,,,,,,,,,,,Miscellaneous,FALSE,FALSE,005825557_pt2_00054.innodata.jpg,,005825557_pt2_00054.innodata.txt,,,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319730,https://ids.lib.harvard.edu/ids/iiif/44319730/full/full/0/default.jpg,005825557_pt2_00055.innodata.txt,005825557_pt2_00055.innodata.txt,txt,2/Articles. FOREIGN/HOME IMPORT TRADE: Total quantities of principal Foreign Goods arrived in Foreign bottoms from Chinese Treaty Ports.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt2_00051_a.innodata.csv;005825557_pt2_00051_b.innodata.csv,,,[],Articles,5,Articles:5,FALSE,FALSE,005825557_pt2_00055.innodata.jpg,005825557_pt2_00055_10-11.innodata.csv,005825557_pt2_00055.innodata.txt,,Foreign Goods;Chinese Treaty Ports,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319731,https://ids.lib.harvard.edu/ids/iiif/44319731/full/full/0/default.jpg,005825557_pt2_00056.innodata.txt,005825557_pt2_00056.innodata.txt,txt,,,,,,,,,,,,,Miscellaneous,FALSE,FALSE,005825557_pt2_00056.innodata.jpg,,005825557_pt2_00056.innodata.txt,,,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319732,https://ids.lib.harvard.edu/ids/iiif/44319732/full/full/0/default.jpg,005825557_pt2_00057.innodata.txt,005825557_pt2_00057.innodata.txt,txt,3/Articles. FOREIGN/HOME IMPORT TRADE: Total quantities of principal Foreign Goods re-exported in Foreign bottoms to Foreign Countries.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt2_00051_a.innodata.csv;005825557_pt2_00051_b.innodata.csv,,,[],Articles,5,Articles:5,FALSE,FALSE,005825557_pt2_00057.innodata.jpg,005825557_pt2_00057.innodata.csv,005825557_pt2_00057.innodata.txt,,Foreign Goods,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319733,https://ids.lib.harvard.edu/ids/iiif/44319733/full/full/0/default.jpg,005825557_pt2_00058.innodata.txt,005825557_pt2_00058.innodata.txt,txt,4/Articles. FOREIGN/HOME IMPORT TRADE: Total quantities of principal Foreign Goods re-exported in Foreign bottoms to Chinese Treaty Ports.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt2_00051_a.innodata.csv;005825557_pt2_00051_b.innodata.csv,,,[],Articles,5,Articles:5,FALSE,FALSE,005825557_pt2_00058.innodata.jpg,005825557_pt2_00058.innodata.csv,005825557_pt2_00058.innodata.txt,,Foreign Goods;Chinese Treaty Ports,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319734,https://ids.lib.harvard.edu/ids/iiif/44319734/full/full/0/default.jpg,005825557_pt2_00059.innodata.txt,005825557_pt2_00059.innodata.txt,txt,5/Articles. HOME IMPORT TRADE: Total quantities of Native Produce arrived in Foreign bottoms from Chinese Treaty Ports.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt2_00051_a.innodata.csv;005825557_pt2_00051_b.innodata.csv,,,[],Articles,5,Articles:5,FALSE,FALSE,005825557_pt2_00059.innodata.jpg,005825557_pt2_00059_14-15.innodata.csv,005825557_pt2_00059.innodata.txt,,Native Produce;Chinese Treaty Ports,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319735,https://ids.lib.harvard.edu/ids/iiif/44319735/full/full/0/default.jpg,005825557_pt2_00060.innodata.txt,005825557_pt2_00060.innodata.txt,txt,,,,,,,,,,,,,Miscellaneous,FALSE,FALSE,005825557_pt2_00060.innodata.jpg,,005825557_pt2_00060.innodata.txt,,,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319736,https://ids.lib.harvard.edu/ids/iiif/44319736/full/full/0/default.jpg,005825557_pt2_00061.innodata.txt,005825557_pt2_00061.innodata.txt,txt,"6/Articles. HOME RE-EXPORT TRADE: Total quantities of principal articles of Native Produce arrived in Foreign bottoms, re-exported in Foreign bottoms to Chinese Treaty Ports.",Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt2_00051_a.innodata.csv;005825557_pt2_00051_b.innodata.csv,,,[],Articles,5,Articles:5,FALSE,FALSE,005825557_pt2_00061.innodata.jpg,005825557_pt2_00061.innodata.csv,005825557_pt2_00061.innodata.txt,,Native Produce;Chinese Treaty Ports,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319737,https://ids.lib.harvard.edu/ids/iiif/44319737/full/full/0/default.jpg,005825557_pt2_00062.innodata.txt,005825557_pt2_00062.innodata.txt,txt,"7/Articles. HOME/FOREIGN RE-EXPORT TRADE: Total quantities of principal articles of Native Produce arrived in Foreign bottoms at Treaty Ports, and subsequently re-shipped for exportation to Foreign Countries.",Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt2_00051_a.innodata.csv;005825557_pt2_00051_b.innodata.csv,,,[],Articles,5,Articles:5,FALSE,FALSE,005825557_pt2_00062.innodata.jpg,005825557_pt2_00062.innodata.csv,005825557_pt2_00062.innodata.txt,,Native Produce;Treaty Ports,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319738,https://ids.lib.harvard.edu/ids/iiif/44319738/full/full/0/default.jpg,005825557_pt2_00063.innodata.txt,005825557_pt2_00063.innodata.txt,txt,8/Articles. HOME/FOREIGN RE-EXPORT TRADE: Total quantities of principal articles of Native Produce exported in Foreign bottoms to Chinese Treaty Ports.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt2_00051_a.innodata.csv;005825557_pt2_00051_b.innodata.csv,,,[],Articles,5,Articles:5,FALSE,FALSE,005825557_pt2_00063.innodata.jpg,005825557_pt2_00063.innodata.csv,005825557_pt2_00063.innodata.txt,,Native Produce;Chinese Treaty Ports;Native Produce,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
